Emotion,Angl,XSmall,XMediumMinus,XMedium,XMediumPlus,XLarge
Emo_9,A2,0.854254652698,0.922540733659,1.23218058497,1.54182043629,1.600199615
Emo_9,A3,0.179000605249,0.201731323773,0.357302888429,0.512874453085,0.529302345648
Emo_9,A4,0.333355449272,0.412020710675,0.669833203082,0.92764569549,1.06187223814
Emo_9,A5,0.676795804224,0.747648005391,1.02387321456,1.30009842374,1.39357094185
Emo_10,A0,0.807818070292,0.837743680555,1.1482383782,1.45873307585,1.5896074217
Emo_10,A1,0.242100429419,0.243523435802,0.302028595055,0.360533754308,0.401661280198
Emo_10,A2,0.787174360464,0.81321948094,1.05924950631,1.30527953168,1.47745136741
Emo_10,A3,0.127192232226,0.157207639868,0.279812627034,0.402417614201,0.427373205144
Emo_10,A4,0.336569511889,0.433568639121,0.769487874402,1.10540710968,1.25031480725
Emo_10,A5,0.815246500718,0.875464545412,1.18510735379,1.49475016217,1.5896074217
Emo_11,A0,0.592632200101,0.665021272194,0.992301805469,1.31958233874,1.58121261673
Emo_11,A1,0.230571321618,0.248091013176,0.319986873594,0.391882734012,0.491517363762
Emo_11,A2,0.937370443826,0.935321838803,1.19803394772,1.46074605663,1.67713525279
Emo_11,A3,0.141780734958,0.166130713058,0.28066772575,0.395204738442,0.45035353496
Emo_11,A4,0.266252049151,0.285936636595,0.578686123511,0.871435610427,1.10245391661
Emo_11,A5,0.635371206613,0.712957766701,1.03513460394,1.35731144118,1.58121261673
Emo_12,A0,1.05956561452,1.09163593522,1.452636154,1.81363637278,2.09400426357
Emo_12,A1,0.205034300161,0.226478886798,0.283196794679,0.33991470256,0.364819631666
Emo_12,A2,0.772449246892,0.827581878409,1.06041327974,1.29324468107,1.41419444981
Emo_12,A3,0.122618567851,0.158153787866,0.277388478007,0.396623168149,0.472068462584
Emo_12,A4,0.56416605946,0.667895082124,1.08912346642,1.51035185072,1.79735803945
Emo_12,A5,1.06714652504,1.12765509202,1.48731701035,1.84697892867,2.09400426357
Emo_13,A0,0.638913985004,0.727040760423,1.0604868927,1.39393302497,1.52828722807
Emo_13,A1,0.250585706696,0.25468039047,0.319488129272,0.384295868075,0.479519291993
Emo_13,A2,0.847816973393,0.884014215559,1.13409398722,1.38417375888,1.51727605834
Emo_13,A3,0.147478577426,0.158815004741,0.28825953043,0.417704056118,0.467762812108
Emo_13,A4,0.325133818433,0.350943918324,0.702332124137,1.05372032995,1.23408549862
Emo_13,A5,0.669387557333,0.771630233238,1.1035310253,1.43543181736,1.64730474817
Emo_14,A0,0.718395500409,0.834095949988,1.15755446032,1.48101297065,1.68640032929
Emo_14,A1,0.234389758428,0.241642138047,0.297921831528,0.354201525009,0.393941269314
