xs,xmm,xm,xmp,xl,Emotion,Angl,ValAng,FuzzValue,FuzzStr,rule
0.739277047383,0.954400827233,1.06833917563,1.18227752403,1.52883623699,Emo_1,A0,0.932282707819,0.413467415823,S,0.413467415823
0.233094672529,0.267774989091,0.296225761014,0.324676532936,0.393715376962,Emo_1,A1,0.331229203179,0.359047902941,L,0.148454608585
0.86522814911,1.01160145867,1.12044348297,1.22928550728,1.49383421297,Emo_1,A2,0.805323062472,1.23472369678,S,0.183300423117
0.205837712835,0.295978060665,0.352208892088,0.408439723511,0.556717537622,Emo_1,A3,0.498562263348,0.715634152669,L,0.131176042981
0.263818963928,0.503478520811,0.631356750514,0.759234980217,1.03037682652,Emo_1,A4,0.597592544947,0.735965960391,M,0.0965411024527
0.739277047383,0.985646072506,1.0998626305,1.2140791885,1.63244649743,Emo_1,A5,0.932282707819,0.464743823735,S,0.0448668811014
0.607801996114,0.824078479397,0.93694809762,1.04981771584,1.2924236591,Emo_2,A0,0.932282707819,0.958665672172,M,0.0430123387294
0.214041218559,0.24897285089,0.276758791034,0.304544731179,0.383660940781,Emo_2,A1,0.331229203179,0.509535236415,L,0.0219163021832
0.825376850521,1.05277624891,1.17689243476,1.30100862062,1.52033415278,Emo_2,A2,0.805323062472,1.05704949922,S,0.0231666162476
0.221794749708,0.321906127625,0.381743138545,0.441580149464,0.550435676036,Emo_2,A3,0.498562263348,0.692497288503,L,0.0160428189352
0.357771003826,0.533468348865,0.639273066088,0.745077783311,0.996008812936,Emo_2,A4,0.597592544947,0.606061787844,M,0.00972293952593
0.641419946345,0.857218097961,0.971539121773,1.08586014558,1.31549845607,Emo_2,A5,0.932282707819,0.656612470345,M,0.00638420334114
0.657510700054,0.85692331088,1.02865319055,1.20038307022,1.60953662446,Emo_3,A0,0.932282707819,0.438825189206,M,0.00280154923911
0.219959286658,0.281332954076,0.317282134664,0.353231315251,0.428979423791,Emo_3,A1,0.331229203179,0.612033757463,M,0.00171464270753
0.828849058789,0.980259325018,1.10268627756,1.2251132301,1.46013910562,Emo_3,A2,0.805323062472,1.08591234027,S,0.00186195167526
0.138047629649,0.226012577481,0.28932027249,0.352627967498,0.452724508195,Emo_3,A3,0.498562263348,1,L,0.00186195167526
0.305298656791,0.455676892827,0.624203464133,0.792730035438,1.28082562563,Emo_3,A4,0.597592544947,0.842096596523,M,0.00156794316863
0.71947913942,0.894556951864,1.07425599257,1.25395503328,1.76464998882,Emo_3,A5,0.932282707819,0.400176289662,S,0.000627453679621
0.835356559119,1.01565071987,1.16537669778,1.31510267569,1.67192317657,Emo_4,A0,0.932282707819,0.706302321147,S,0.000443171990328
0.22283775966,0.25907308296,0.289836720185,0.32060035741,0.381678709518,Emo_4,A1,0.331229203179,0.450692360806,L,0.000199734230564
0.792454497892,0.943265394051,1.06750356375,1.19174173345,1.47584462045,Emo_4,A2,0.805323062472,0.953213567407,S,0.000190389378449
0.134321441953,0.240872887614,0.305000458178,0.369128028743,0.486834027177,Emo_4,A3,0.498562263348,1,L,0.000190389378449
0.389227593288,0.628057262455,0.791845169636,0.955633076817,1.34532042373,Emo_4,A4,0.597592544947,0.482474278571,S,9.18579780149e-05
0.877981209205,1.05551400947,1.20252304514,1.34953208081,1.67192317657,Emo_4,A5,0.932282707819,0.832682592501,S,7.64885392754e-05
0.663309026,0.864953835264,1.03349425825,1.20203468123,1.60109008671,Emo_5,A0,0.932282707819,0.399482043309,M,3.05557979594e-05
0.222805275253,0.28187901169,0.317103980913,0.352328950135,0.463519846129,Emo_5,A1,0.331229203179,0.59899972725,M,1.83029146436e-05
0.941800093701,1.10402242092,1.23807164802,1.37212087511,1.70550664681,Emo_5,A2,0.805323062472,1.46064844647,S,2.673412384e-05
0.13890006058,0.226329173378,0.287034968164,0.34774076295,0.489816130681,Emo_5,A3,0.498562263348,1,L,2.673412384e-05
0.126496318897,0.410552635534,0.568250576178,0.725948516823,1.18392060906,Emo_5,A4,0.597592544947,0.813935624971,M,2.17598557958e-05
0.671755381348,0.902241846305,1.07253242808,1.24282300985,1.60109008671,Emo_5,A5,0.932282707819,0.349944492593,S,7.61474169534e-06
0.872919842862,1.36635621236,1.57949809558,1.7926399788,2.12213059093,Emo_6,A0,0.932282707819,0.915985434411,S,6.97499247974e-06
0.186446937954,0.219008338932,0.248463747604,0.277919156275,0.348864689973,Emo_6,A1,0.331229203179,0.824349389774,L,5.74983079435e-06
0.747788637329,0.890154154511,1.00410376019,1.11805336587,1.52491019159,Emo_6,A2,0.805323062472,0.775532459808,S,4.45918041942e-06
0.184319382107,0.28801041871,0.344096918445,0.40018341818,0.528433772881,Emo_6,A3,0.498562263348,0.837951506636,L,3.73657695082e-06
0.494109097868,0.99000436202,1.23648801807,1.48297167412,1.85042621448,Emo_6,A4,0.597592544947,0.860605623,S,3.21571913464e-06
0.87868489372,1.40347124676,1.60966877917,1.81586631157,2.12213059093,Emo_6,A5,0.932282707819,0.926677160516,S,2.97993347671e-06
0.672670551807,0.88707464429,1.04121792948,1.19536121468,1.42889927219,Emo_7,A0,0.932282707819,0.295579966813,S,8.80808638149e-07
0.235633140819,0.283323444166,0.320596339561,0.357869234957,0.438433655316,Emo_7,A1,0.331229203179,0.714729336032,M,6.29539773116e-07
0.785935508859,1.08420503743,1.22337880321,1.36255256899,1.69276848232,Emo_7,A2,0.805323062472,0.955679847279,S,6.01638474227e-07
0.167810875431,0.262125553081,0.339958286556,0.417791020032,0.535576560451,Emo_7,A3,0.498562263348,0.810783029796,L,4.87798264976e-07
0.192424972679,0.509993059165,0.664703554511,0.819414049857,1.20092431117,Emo_7,A4,0.597592544947,0.566215534289,M,2.76198955229e-07
0.674740942224,0.923486766193,1.08396789515,1.2444490241,1.56912827163,Emo_7,A5,0.932282707819,0.370662748988,S,1.02376664013e-07
0.739277047383,0.954400827233,1.06833917563,1.18227752403,1.52883623699,Emo_1,A0,0.932282707819,0.413467415823,S,0.413467415823
0.233094672529,0.267774989091,0.296225761014,0.324676532936,0.393715376962,Emo_1,A1,0.331229203179,0.359047902941,L,0.148454608585
0.86522814911,1.01160145867,1.12044348297,1.22928550728,1.49383421297,Emo_1,A2,0.805323062472,1.23472369678,S,0.183300423117
0.205837712835,0.295978060665,0.352208892088,0.408439723511,0.556717537622,Emo_1,A3,0.498562263348,0.715634152669,L,0.131176042981
0.263818963928,0.503478520811,0.631356750514,0.759234980217,1.03037682652,Emo_1,A4,0.597592544947,0.735965960391,M,0.0965411024527
0.739277047383,0.985646072506,1.0998626305,1.2140791885,1.63244649743,Emo_1,A5,0.932282707819,0.464743823735,S,0.0448668811014
0.607801996114,0.824078479397,0.93694809762,1.04981771584,1.2924236591,Emo_2,A0,0.932282707819,0.958665672172,M,0.0430123387294
0.214041218559,0.24897285089,0.276758791034,0.304544731179,0.383660940781,Emo_2,A1,0.331229203179,0.509535236415,L,0.0219163021832
0.825376850521,1.05277624891,1.17689243476,1.30100862062,1.52033415278,Emo_2,A2,0.805323062472,1.05704949922,S,0.0231666162476
0.221794749708,0.321906127625,0.381743138545,0.441580149464,0.550435676036,Emo_2,A3,0.498562263348,0.692497288503,L,0.0160428189352
0.357771003826,0.533468348865,0.639273066088,0.745077783311,0.996008812936,Emo_2,A4,0.597592544947,0.606061787844,M,0.00972293952593
0.641419946345,0.857218097961,0.971539121773,1.08586014558,1.31549845607,Emo_2,A5,0.932282707819,0.656612470345,M,0.00638420334114
0.657510700054,0.85692331088,1.02865319055,1.20038307022,1.60953662446,Emo_3,A0,0.932282707819,0.438825189206,M,0.00280154923911
0.219959286658,0.281332954076,0.317282134664,0.353231315251,0.428979423791,Emo_3,A1,0.331229203179,0.612033757463,M,0.00171464270753
0.828849058789,0.980259325018,1.10268627756,1.2251132301,1.46013910562,Emo_3,A2,0.805323062472,1.08591234027,S,0.00186195167526
0.138047629649,0.226012577481,0.28932027249,0.352627967498,0.452724508195,Emo_3,A3,0.498562263348,1,L,0.00186195167526
0.305298656791,0.455676892827,0.624203464133,0.792730035438,1.28082562563,Emo_3,A4,0.597592544947,0.842096596523,M,0.00156794316863
0.71947913942,0.894556951864,1.07425599257,1.25395503328,1.76464998882,Emo_3,A5,0.932282707819,0.400176289662,S,0.000627453679621
0.835356559119,1.01565071987,1.16537669778,1.31510267569,1.67192317657,Emo_4,A0,0.932282707819,0.706302321147,S,0.000443171990328
0.22283775966,0.25907308296,0.289836720185,0.32060035741,0.381678709518,Emo_4,A1,0.331229203179,0.450692360806,L,0.000199734230564
0.792454497892,0.943265394051,1.06750356375,1.19174173345,1.47584462045,Emo_4,A2,0.805323062472,0.953213567407,S,0.000190389378449
0.134321441953,0.240872887614,0.305000458178,0.369128028743,0.486834027177,Emo_4,A3,0.498562263348,1,L,0.000190389378449
0.389227593288,0.628057262455,0.791845169636,0.955633076817,1.34532042373,Emo_4,A4,0.597592544947,0.482474278571,S,9.18579780149e-05
0.877981209205,1.05551400947,1.20252304514,1.34953208081,1.67192317657,Emo_4,A5,0.932282707819,0.832682592501,S,7.64885392754e-05
0.663309026,0.864953835264,1.03349425825,1.20203468123,1.60109008671,Emo_5,A0,0.932282707819,0.399482043309,M,3.05557979594e-05
0.222805275253,0.28187901169,0.317103980913,0.352328950135,0.463519846129,Emo_5,A1,0.331229203179,0.59899972725,M,1.83029146436e-05
0.941800093701,1.10402242092,1.23807164802,1.37212087511,1.70550664681,Emo_5,A2,0.805323062472,1.46064844647,S,2.673412384e-05
0.13890006058,0.226329173378,0.287034968164,0.34774076295,0.489816130681,Emo_5,A3,0.498562263348,1,L,2.673412384e-05
0.126496318897,0.410552635534,0.568250576178,0.725948516823,1.18392060906,Emo_5,A4,0.597592544947,0.813935624971,M,2.17598557958e-05
0.671755381348,0.902241846305,1.07253242808,1.24282300985,1.60109008671,Emo_5,A5,0.932282707819,0.349944492593,S,7.61474169534e-06
0.872919842862,1.36635621236,1.57949809558,1.7926399788,2.12213059093,Emo_6,A0,0.932282707819,0.915985434411,S,6.97499247974e-06
0.186446937954,0.219008338932,0.248463747604,0.277919156275,0.348864689973,Emo_6,A1,0.331229203179,0.824349389774,L,5.74983079435e-06
0.747788637329,0.890154154511,1.00410376019,1.11805336587,1.52491019159,Emo_6,A2,0.805323062472,0.775532459808,S,4.45918041942e-06
0.184319382107,0.28801041871,0.344096918445,0.40018341818,0.528433772881,Emo_6,A3,0.498562263348,0.837951506636,L,3.73657695082e-06
0.494109097868,0.99000436202,1.23648801807,1.48297167412,1.85042621448,Emo_6,A4,0.597592544947,0.860605623,S,3.21571913464e-06
0.87868489372,1.40347124676,1.60966877917,1.81586631157,2.12213059093,Emo_6,A5,0.932282707819,0.926677160516,S,2.97993347671e-06
0.672670551807,0.88707464429,1.04121792948,1.19536121468,1.42889927219,Emo_7,A0,0.932282707819,0.295579966813,S,8.80808638149e-07
0.235633140819,0.283323444166,0.320596339561,0.357869234957,0.438433655316,Emo_7,A1,0.331229203179,0.714729336032,M,6.29539773116e-07
0.785935508859,1.08420503743,1.22337880321,1.36255256899,1.69276848232,Emo_7,A2,0.805323062472,0.955679847279,S,6.01638474227e-07
0.167810875431,0.262125553081,0.339958286556,0.417791020032,0.535576560451,Emo_7,A3,0.498562263348,0.810783029796,L,4.87798264976e-07
0.192424972679,0.509993059165,0.664703554511,0.819414049857,1.20092431117,Emo_7,A4,0.597592544947,0.566215534289,M,2.76198955229e-07
0.674740942224,0.923486766193,1.08396789515,1.2444490241,1.56912827163,Emo_7,A5,0.932282707819,0.370662748988,S,1.02376664013e-07
0.739277047383,0.954400827233,1.06833917563,1.18227752403,1.52883623699,Emo_1,A0,0.841941600342,0.688008603402,S,0.688008603402
0.233094672529,0.267774989091,0.296225761014,0.324676532936,0.393715376962,Emo_1,A1,0.33924748199,0.441295419599,L,0.303615045326
0.86522814911,1.01160145867,1.12044348297,1.22928550728,1.49383421297,Emo_1,A2,0.901889624092,0.856350813928,S,0.260000991186
0.205837712835,0.295978060665,0.352208892088,0.408439723511,0.556717537622,Emo_1,A3,0.540622525341,0.921299110663,L,0.239538681951
0.263818963928,0.503478520811,0.631356750514,0.759234980217,1.03037682652,Emo_1,A4,0.540419500271,0.28887621877,M,0.0691970286911
0.739277047383,0.985646072506,1.0998626305,1.2140791885,1.63244649743,Emo_1,A5,0.885221758559,0.595256388472,S,0.0411899733917
0.607801996114,0.824078479397,0.93694809762,1.04981771584,1.2924236591,Emo_2,A0,0.841941600342,0.288645367036,S,0.0118892949878
0.214041218559,0.24897285089,0.276758791034,0.304544731179,0.383660940781,Emo_2,A1,0.33924748199,0.58454101348,L,0.00694978054176
0.825376850521,1.05277624891,1.17689243476,1.30100862062,1.52033415278,Emo_2,A2,0.901889624092,0.782334618999,S,0.00543705391226
0.221794749708,0.321906127625,0.381743138545,0.441580149464,0.550435676036,Emo_2,A3,0.540622525341,0.941828187301,L,0.00512077063045
0.357771003826,0.533468348865,0.639273066088,0.745077783311,0.996008812936,Emo_2,A4,0.540419500271,0.351164623886,S,0.00179823349245
0.641419946345,0.857218097961,0.971539121773,1.08586014558,1.31549845607,Emo_2,A5,0.885221758559,0.261473339446,S,0.000470190116375
0.657510700054,0.85692331088,1.02865319055,1.20038307022,1.60953662446,Emo_3,A0,0.841941600342,0.503072526022,S,0.000236539729555
0.219959286658,0.281332954076,0.317282134664,0.353231315251,0.428979423791,Emo_3,A1,0.33924748199,0.38898892916,M,9.20113361033e-05
0.828849058789,0.980259325018,1.10268627756,1.2251132301,1.46013910562,Emo_3,A2,0.901889624092,0.733270131683,S,6.74691645408e-05
0.138047629649,0.226012577481,0.28932027249,0.352627967498,0.452724508195,Emo_3,A3,0.540622525341,1,L,6.74691645408e-05
0.305298656791,0.455676892827,0.624203464133,0.792730035438,1.28082562563,Emo_3,A4,0.540419500271,0.502844191197,M,3.39264774743e-05
0.71947913942,0.894556951864,1.07425599257,1.25395503328,1.76464998882,Emo_3,A5,0.885221758559,0.532825725052,S,1.80768999587e-05
0.835356559119,1.01565071987,1.16537669778,1.31510267569,1.67192317657,Emo_4,A0,0.841941600342,0.980046547311,S,1.77162033906e-05
0.22283775966,0.25907308296,0.289836720185,0.32060035741,0.381678709518,Emo_4,A1,0.33924748199,0.537997512512,L,9.53127335529e-06
0.792454497892,0.943265394051,1.06750356375,1.19174173345,1.47584462045,Emo_4,A2,0.901889624092,0.602125075907,S,5.73901869255e-06
0.134321441953,0.240872887614,0.305000458178,0.369128028743,0.486834027177,Emo_4,A3,0.540622525341,1,L,5.73901869255e-06
0.389227593288,0.628057262455,0.791845169636,0.955633076817,1.34532042373,Emo_4,A4,0.540419500271,0.624477628736,S,3.5838887844e-06
0.877981209205,1.05551400947,1.20252304514,1.34953208081,1.67192317657,Emo_4,A5,0.885221758559,0.977689935312,S,3.50393199378e-06
0.663309026,0.864953835264,1.03349425825,1.20203468123,1.60109008671,Emo_5,A0,0.841941600342,0.517450836014,S,1.81311253952e-06
0.222805275253,0.28187901169,0.317103980913,0.352328950135,0.463519846129,Emo_5,A1,0.33924748199,0.371369185939,M,6.73334127817e-07
0.941800093701,1.10402242092,1.23807164802,1.37212087511,1.70550664681,Emo_5,A2,0.901889624092,1.1347090837,S,7.640383512e-07
0.13890006058,0.226329173378,0.287034968164,0.34774076295,0.489816130681,Emo_5,A3,0.540622525341,1,L,7.640383512e-07
0.126496318897,0.410552635534,0.568250576178,0.725948516823,1.18392060906,Emo_5,A4,0.540419500271,0.823516554536,M,6.29198230513e-07
0.671755381348,0.902241846305,1.07253242808,1.24282300985,1.60109008671,Emo_5,A5,0.885221758559,0.467368755394,S,2.94067593891e-07
0.872919842862,1.36635621236,1.57949809558,1.7926399788,2.12213059093,Emo_6,A0,0.841941600342,1.04384262097,S,3.06960287949e-07
0.186446937954,0.219008338932,0.248463747604,0.277919156275,0.348864689973,Emo_6,A1,0.33924748199,0.90421197495,L,2.77557168198e-07
0.747788637329,0.890154154511,1.00410376019,1.11805336587,1.52491019159,Emo_6,A2,0.901889624092,0.398783087619,S,1.10685104525e-07
0.184319382107,0.28801041871,0.344096918445,0.40018341818,0.528433772881,Emo_6,A3,0.540622525341,1,L,1.10685104525e-07
0.494109097868,0.99000436202,1.23648801807,1.48297167412,1.85042621448,Emo_6,A4,0.540419500271,0.937618915163,S,1.03780447629e-07
0.87868489372,1.40347124676,1.60966877917,1.81586631157,2.12213059093,Emo_6,A5,0.885221758559,0.991057443305,S,1.02852385092e-07
0.672670551807,0.88707464429,1.04121792948,1.19536121468,1.42889927219,Emo_7,A0,0.841941600342,0.540707494369,S,5.56130554331e-08
0.235633140819,0.283323444166,0.320596339561,0.357869234957,0.438433655316,Emo_7,A1,0.33924748199,0.49960575289,M,2.77846024302e-08
0.785935508859,1.08420503743,1.22337880321,1.36255256899,1.69276848232,Emo_7,A2,0.901889624092,0.734927665527,S,2.04196730016e-08
0.167810875431,0.262125553081,0.339958286556,0.417791020032,0.535576560451,Emo_7,A3,0.540622525341,1,L,2.04196730016e-08
0.192424972679,0.509993059165,0.664703554511,0.819414049857,1.20092431117,Emo_7,A4,0.540419500271,0.263158354034,S,5.37360753702e-09
0.674740942224,0.923486766193,1.08396789515,1.2444490241,1.56912827163,Emo_7,A5,0.885221758559,0.485662381645,S,2.60975903445e-09
0.739277047383,0.954400827233,1.06833917563,1.18227752403,1.52883623699,Emo_1,A0,0.841941600342,0.688008603402,S,0.688008603402
0.233094672529,0.267774989091,0.296225761014,0.324676532936,0.393715376962,Emo_1,A1,0.33924748199,0.441295419599,L,0.303615045326
0.86522814911,1.01160145867,1.12044348297,1.22928550728,1.49383421297,Emo_1,A2,0.901889624092,0.856350813928,S,0.260000991186
0.205837712835,0.295978060665,0.352208892088,0.408439723511,0.556717537622,Emo_1,A3,0.540622525341,0.921299110663,L,0.239538681951
0.263818963928,0.503478520811,0.631356750514,0.759234980217,1.03037682652,Emo_1,A4,0.540419500271,0.28887621877,M,0.0691970286911
0.739277047383,0.985646072506,1.0998626305,1.2140791885,1.63244649743,Emo_1,A5,0.885221758559,0.595256388472,S,0.0411899733917
0.607801996114,0.824078479397,0.93694809762,1.04981771584,1.2924236591,Emo_2,A0,0.841941600342,0.288645367036,S,0.0118892949878
0.214041218559,0.24897285089,0.276758791034,0.304544731179,0.383660940781,Emo_2,A1,0.33924748199,0.58454101348,L,0.00694978054176
0.825376850521,1.05277624891,1.17689243476,1.30100862062,1.52033415278,Emo_2,A2,0.901889624092,0.782334618999,S,0.00543705391226
0.221794749708,0.321906127625,0.381743138545,0.441580149464,0.550435676036,Emo_2,A3,0.540622525341,0.941828187301,L,0.00512077063045
0.357771003826,0.533468348865,0.639273066088,0.745077783311,0.996008812936,Emo_2,A4,0.540419500271,0.351164623886,S,0.00179823349245
0.641419946345,0.857218097961,0.971539121773,1.08586014558,1.31549845607,Emo_2,A5,0.885221758559,0.261473339446,S,0.000470190116375
0.657510700054,0.85692331088,1.02865319055,1.20038307022,1.60953662446,Emo_3,A0,0.841941600342,0.503072526022,S,0.000236539729555
0.219959286658,0.281332954076,0.317282134664,0.353231315251,0.428979423791,Emo_3,A1,0.33924748199,0.38898892916,M,9.20113361033e-05
0.828849058789,0.980259325018,1.10268627756,1.2251132301,1.46013910562,Emo_3,A2,0.901889624092,0.733270131683,S,6.74691645408e-05
0.138047629649,0.226012577481,0.28932027249,0.352627967498,0.452724508195,Emo_3,A3,0.540622525341,1,L,6.74691645408e-05
0.305298656791,0.455676892827,0.624203464133,0.792730035438,1.28082562563,Emo_3,A4,0.540419500271,0.502844191197,M,3.39264774743e-05
0.71947913942,0.894556951864,1.07425599257,1.25395503328,1.76464998882,Emo_3,A5,0.885221758559,0.532825725052,S,1.80768999587e-05
0.835356559119,1.01565071987,1.16537669778,1.31510267569,1.67192317657,Emo_4,A0,0.841941600342,0.980046547311,S,1.77162033906e-05
0.22283775966,0.25907308296,0.289836720185,0.32060035741,0.381678709518,Emo_4,A1,0.33924748199,0.537997512512,L,9.53127335529e-06
0.792454497892,0.943265394051,1.06750356375,1.19174173345,1.47584462045,Emo_4,A2,0.901889624092,0.602125075907,S,5.73901869255e-06
0.134321441953,0.240872887614,0.305000458178,0.369128028743,0.486834027177,Emo_4,A3,0.540622525341,1,L,5.73901869255e-06
0.389227593288,0.628057262455,0.791845169636,0.955633076817,1.34532042373,Emo_4,A4,0.540419500271,0.624477628736,S,3.5838887844e-06
0.877981209205,1.05551400947,1.20252304514,1.34953208081,1.67192317657,Emo_4,A5,0.885221758559,0.977689935312,S,3.50393199378e-06
0.663309026,0.864953835264,1.03349425825,1.20203468123,1.60109008671,Emo_5,A0,0.841941600342,0.517450836014,S,1.81311253952e-06
0.222805275253,0.28187901169,0.317103980913,0.352328950135,0.463519846129,Emo_5,A1,0.33924748199,0.371369185939,M,6.73334127817e-07
0.941800093701,1.10402242092,1.23807164802,1.37212087511,1.70550664681,Emo_5,A2,0.901889624092,1.1347090837,S,7.640383512e-07
0.13890006058,0.226329173378,0.287034968164,0.34774076295,0.489816130681,Emo_5,A3,0.540622525341,1,L,7.640383512e-07
0.126496318897,0.410552635534,0.568250576178,0.725948516823,1.18392060906,Emo_5,A4,0.540419500271,0.823516554536,M,6.29198230513e-07
0.671755381348,0.902241846305,1.07253242808,1.24282300985,1.60109008671,Emo_5,A5,0.885221758559,0.467368755394,S,2.94067593891e-07
0.872919842862,1.36635621236,1.57949809558,1.7926399788,2.12213059093,Emo_6,A0,0.841941600342,1.04384262097,S,3.06960287949e-07
