Emotion,Angl,XSmall,XMediumMinus,XMedium,XMediumPlus,XLarge
Emo_16,A2,0.802345693204,0.975541339225,1.11083131063,1.24612128204,1.46649909814
Emo_16,A3,0.148453314082,0.247512711008,0.320905014362,0.394297317715,0.515744766819
Emo_16,A4,0.429883944698,0.681574705246,0.848367012305,1.01515931936,1.39194987601
Emo_16,A5,0.894514685628,1.06774818101,1.21697281496,1.36619744892,1.67621799371
Emo_17,A0,1.05630500093,1.30389699837,1.49761553645,1.69133407453,1.98472191875
Emo_17,A1,0.213388767654,0.250170427243,0.279612199422,0.309053971602,0.363344350051
Emo_17,A2,0.838320277006,1.0283941699,1.15608624459,1.28377831927,1.6035714712
Emo_17,A3,0.133953088421,0.211194871104,0.274327628567,0.337460386029,0.480731977471
Emo_17,A4,0.632979701903,0.906443748551,1.13297185104,1.35949995352,1.74177710139
Emo_17,A5,1.07821662893,1.34268417576,1.53220396717,1.72172375858,1.98472191875
Emo_18,A0,0.565854327108,0.851940821877,1.02798782476,1.20403482764,1.58031984839
Emo_18,A1,0.242052668551,0.284156952784,0.321221429295,0.358285905805,0.457049464284
Emo_18,A2,0.937994235149,1.11851179045,1.25536478403,1.3922177776,1.73396676742
Emo_18,A3,0.160282020957,0.238606950033,0.307648411884,0.376689873735,0.495623238798
Emo_18,A4,0.198830279095,0.468734161347,0.633126403411,0.797518645475,1.06741638328
Emo_18,A5,0.581426089759,0.892234204222,1.07043185721,1.24862951021,1.70449684365
Emo_19,A0,0.654888328443,0.869610606837,1.06609063331,1.26257065978,1.78400084618
Emo_19,A1,0.193186043087,0.268122462213,0.306266707827,0.344410953441,0.450272022953
Emo_19,A2,0.794641597611,0.948017051144,1.08506018761,1.22210332407,1.50247018065
Emo_19,A3,0.115426660367,0.258349340284,0.332233701389,0.406118062494,0.544389649485
Emo_19,A4,0.298498931586,0.514863999134,0.703246317943,0.891628636751,1.47359791406
Emo_19,A5,0.716541674096,0.912638576767,1.10586467527,1.29909077378,1.78400084618
Emo_20,A0,0.655695626242,0.868302799653,1.04355285534,1.21880291103,1.65979701525
Emo_20,A1,0.215768289061,0.278487960956,0.316919743111,0.355351525266,0.443660230498
Emo_20,A2,0.944238261632,1.1300944963,1.26867392177,1.40725334725,1.65393755868
Emo_20,A3,0.158009025211,0.250456675897,0.321925681929,0.393394687961,0.535841127072
Emo_20,A4,0.186979269919,0.49389430012,0.659480533792,0.825066767465,1.13838855122
Emo_20,A5,0.712554306504,0.909827341801,1.08747044533,1.26511354886,1.73551710522
Emo_21,A0,0.582255540384,0.898987487258,1.05670144892,1.21441541058,1.76193871125
Emo_21,A1,0.237955986193,0.28108222068,0.313871592525,0.34666096437,0.414653278699
Emo_21,A2,0.976037069312,1.11629964267,1.25841189888,1.4005241551,1.65216136162
Emo_21,A3,0.151729999764,0.235803674643,0.300757963429,0.365712252214,0.56530957055
Emo_21,A4,0.263036626149,0.48170207832,0.637845749134,0.793989419948,1.2528968445
Emo_21,A5,0.627900229308,0.951550727758,1.10780548722,1.26406024667,1.76193871125
Emo_22,A0,0.856705628183,1.11739875259,1.29819703078,1.47899530897,1.80739878233
Emo_22,A1,0.200847790094,0.243488429828,0.27407449692,0.304660564012,0.396744127125
Emo_22,A2,0.798458181755,0.906251649077,1.01246535808,1.11867906709,1.40101805283
Emo_22,A3,0.151972280428,0.266724387886,0.331228382114,0.395732376343,0.507973394808
Emo_22,A4,0.445577286975,0.725582619586,0.929152391757,1.13272216393,1.54010421342
Emo_22,A5,0.876058050598,1.15509357542,1.33430611283,1.51351865024,1.81941962071
